sku	product_id	query_normalized	observed_search_users	observed_orders	observed_gmv	observed_slice_count	searches_desc_present	searches_asc_present	gmv_desc_present	gmv_asc_present	relevance_strength	coverage_gap_strength	ownership_clarity	data_confidence	metric_conflict
1611695246	1092558299	в машину на зеркало	6.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1611695246	1092558299	валькнут	291.0	0.0	0.0	1	YES	NO	NO	NO	5	0	2	LOW	NO
1611695246	1092558299	валькнут коврик на пол	1.0	0.0	0.0	1	NO	NO	NO	YES	5	1	2	LOW	NO
1611695246	1092558299	валькнут подвеска в машину	2.0	0.0	746.0	1	NO	NO	YES	NO	5	0	2	LOW	NO
1611695246	1092558299	волчья лапа подвеска на зеркало в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1611695246	1092558299	вольного борца подвеска в машину	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	зеркало толи	3.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1611695246	1092558299	майка валькнут	2.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
1611695246	1092558299	машинка минивен с подвеской на крыше	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1611695246	1092558299	мусульманская подвеска в машину тюбетейка	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	на зеркало автомобиля подвеска красная	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	на зеркало в машину талисман	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	набор автомобилиста	737.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	набор ключей для автомобиля	2868.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	оберег	184.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	оберег в автомобиль	10.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	оберег в машину	175.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	оберег в машину колаврат	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	оберег ворон	2.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1611695246	1092558299	оберег от сглаза и порчи	279.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	обереги	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	обереготсглаза	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	от сглаза	228.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	от сглаза и порчи	8.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	подвеска в автомобиль стильная	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	подвеска в машину	2943.0	0.0	0.0	2	YES	YES	NO	NO	2	2	1	MEDIUM	YES
1611695246	1092558299	подвеска в машину водителю илье	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	подвеска в машину мягкий пушистый ежик	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	подвеска в машину на зеркало питбуль	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	подвеска в машину на зеркало юрта	0.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1611695246	1092558299	подвеска зеркало автомобиля	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1611695246	1092558299	подвеска на зеркало в машину	992.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	подвеска на зеркало славянская	0.0	0.0	0.0	1	NO	YES	NO	NO	0	0	1	LOW	NO
1611695246	1092558299	подвеска под зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	подвеска славянская на зеркало автомобиля	2.0	0.0	0.0	1	NO	NO	YES	NO	0	0	1	LOW	NO
1611695246	1092558299	подвеска узел	9.0	0.0	0.0	1	NO	NO	NO	YES	5	0	2	LOW	NO
1611695246	1092558299	подвески в авто на зеркало	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	руны подвеска в машину	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	сихлы в машину	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	славянские оберег	0.0	0.0	0.0	1	NO	YES	NO	NO	0	0	0	LOW	NO
1611695246	1092558299	славянские обереги	534.0	0.0	0.0	1	YES	NO	NO	NO	0	0	1	LOW	NO
1611695246	1092558299	славянские обереги мужские	198.0	0.0	0.0	1	YES	NO	NO	NO	0	0	1	LOW	NO
1611695246	1092558299	славянские украшения	243.0	0.0	0.0	1	YES	NO	NO	NO	0	0	1	LOW	NO
1611695246	1092558299	славянский	73.0	0.0	0.0	1	NO	NO	YES	NO	0	0	1	LOW	NO
1611695246	1092558299	славянский оберег	252.0	0.0	0.0	1	YES	NO	NO	NO	0	0	1	LOW	NO
1611695246	1092558299	талисман	296.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	трафарет узел валькнутв	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
1611695246	1092558299	узел анама кара подвеска	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
1611695246	1092558299	узел подвеска в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	5	0	2	LOW	NO
1611695246	1092558299	четки в машину славянские обереги	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	1	LOW	NO
1611695246	1092558299	шаманский оберег	5.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1611695246	1092558299	язычество обереги на машину	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1611695246	1092558299	ярость павшего амулет hollow	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1623753672	1106060257	автооберег	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	акриловая подвеска в машину	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	амулет в машину славянский	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
1623753672	1106060257	амулет медведь на веревке	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	амулет славянский в машину на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
1623753672	1106060257	амулеты обереги и талисманы	322.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	бусы оберег	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	в автопутешествие в машине для путешествий людям	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1623753672	1106060257	в машине на зеркало подвеска	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	в машину амулет	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	валькнут	272.0	0.0	0.0	1	YES	NO	NO	NO	0	0	2	LOW	NO
1623753672	1106060257	валькнут амулет	2.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
1623753672	1106060257	дерево жизни	375.0	0.0	0.0	1	YES	NO	NO	NO	5	0	2	LOW	NO
1623753672	1106060257	дерево жизни валькнут	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
1623753672	1106060257	деревянные обереги	5.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	деревянный амулет	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1623753672	1106060257	доево жизни	1.0	0.0	0.0	1	NO	NO	NO	YES	5	1	2	LOW	NO
1623753672	1106060257	доллар деревянный в машину подвеска на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	древо жизни	658.0	0.0	0.0	1	YES	NO	NO	NO	5	0	2	LOW	NO
1623753672	1106060257	древо жизни кресты	1.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
1623753672	1106060257	зеркала на машину универсальные	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	зеркало магическое подвеска	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	зеркальная защита рунами	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	крест в машину на зеркало	234.0	0.0	0.0	1	YES	NO	NO	NO	0	0	0	LOW	NO
1623753672	1106060257	крест в машину на зеркало армянский двухсторону	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
1623753672	1106060257	крона	522.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
1623753672	1106060257	на зеркало в машину подвеска уголовный розыск	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1623753672	1106060257	набор	10271.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
1623753672	1106060257	набор автомобилиста	737.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	набор для творчества	1177.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
1623753672	1106060257	оберег в машину	735.0	0.0	907.0	2	YES	NO	YES	NO	2	2	1	MEDIUM	NO
1623753672	1106060257	оберег в машину на зеркало женский	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	оберег из зеркал	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1623753672	1106060257	оберег на машину славянский	0.0	0.0	0.0	1	NO	YES	NO	NO	0	0	1	LOW	NO
1623753672	1106060257	обереготсглаза	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска в авто бусины	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	подвеска в машину	3171.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска в машину на зеркало	870.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска в машину на зеркало а	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска в машину на зеркало из камня с древом	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска в машину на зеркало из камня с древом жизни	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
1623753672	1106060257	подвеска в машину на зеркало инь янь	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска в машину на зеркало мужская евгений	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска в машину на зеркало руна	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска дерево жизни на зеркале	1.0	0.0	0.0	1	NO	NO	YES	NO	5	0	2	LOW	NO
1623753672	1106060257	подвеска на зеркало автомобиля в машину	10.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска на зеркало в машину	1125.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	подвеска на зеркало в машину древо жизни	1.0	0.0	545.0	1	NO	NO	YES	NO	5	0	2	LOW	NO
1623753672	1106060257	подвеска с ру	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	руна крест	1.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
1623753672	1106060257	руны	201.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
1623753672	1106060257	руны подвеска в машину	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	славянские обереги мужские в машину на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
1623753672	1106060257	талисман	187.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	талисман на любовь	8.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1623753672	1106060257	талисман подвеска в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1623753672	1106060257	украшения на зеркало автомобиля автомобилист	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	четки в круге в машину	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1623753672	1106060257	четки и крест	1.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
1629493686	1112665646	аксессуар в авто на зеркало подвеска	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	аум знак	0.0	0.0	0.0	1	NO	YES	NO	NO	1	2	0	LOW	NO
1629493686	1112665646	аум сенерик	0.0	0.0	0.0	1	NO	YES	NO	NO	1	2	0	LOW	NO
1629493686	1112665646	бабой яга в машину подвеска	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	брелок аудра	0.0	0.0	0.0	1	NO	YES	NO	NO	0	2	0	LOW	NO
1629493686	1112665646	брелок в машину ауд	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	брелок в машину на зеркало	92.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	брелок слпвянск	0.0	0.0	0.0	1	NO	YES	NO	NO	0	2	0	LOW	NO
1629493686	1112665646	в машину на зеркало подвеска в виде дракона	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	в машину подвеска мужская на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	висюльки в машину на зеркало череп обезьяна	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	деревянные украшения в машину	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	деревянный талисман	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	зеркало	7498.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	коловрат в машину	4.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	коловрат в машину на зеркало	2.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	коловрат подвеска	188.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	на зеркало автомобиля подвеска красная	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	на зеркало в машину аксессуары необычные	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	на зеркало в машину брелок	2.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	оберег в машину	142.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	оберег в машину на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	оберег защита для воина	1.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
1629493686	1112665646	оберег шаман	2.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	обереготсглаза	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в автомобиль	94.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в автомобиль на зеркало	325.0	0.0	0.0	2	YES	NO	NO	YES	2	2	1	MEDIUM	NO
1629493686	1112665646	подвеска в машину	6856.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало	1354.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало а	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало в грузовик	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало из биссера	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало инь янь	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало казахская	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало мех	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало пкм	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало руна	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало череп	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину на зеркало шкода	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска в машину род войск	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска на зеркало в машину	880.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска на зеркало в машину гаваи	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска на зеркало в машину нисан	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска на зеркало в машину уаз	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска на зеркало заднего вида в машину маска бдсм	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	подвеска оберег глаз в машину	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	подвеска оберег с	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	подвеска ом	82.0	0.0	0.0	1	NO	NO	YES	NO	1	0	0	LOW	NO
1629493686	1112665646	подвеска шаманский оберег в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629493686	1112665646	славянские руны подвеска	0.0	0.0	0.0	1	NO	YES	NO	NO	0	0	1	LOW	NO
1629493686	1112665646	талисман	109.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	украшения я в машину в салон	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629493686	1112665646	четки	12640.0	0.0	0.0	2	YES	NO	YES	NO	2	2	1	MEDIUM	YES
1629493686	1112665646	четки аув автомобиль	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	четки в автомобиль	344.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	четки в машину	1155.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629493686	1112665646	четки в машину на зеркало	178.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629553898	1112723580	3д подвеска в машину на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629553898	1112723580	амулет в машину мусульманский подвеска мужская	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629553898	1112723580	амулет иньян для мужчин	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629553898	1112723580	амулеты обереги и талисманы	276.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629553898	1112723580	ботинки инь и ян	1.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
1629553898	1112723580	брелки на автомобиль на зеркало четк	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629553898	1112723580	брелок в машину на зеркало женский	7.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629553898	1112723580	бусы в авто	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629553898	1112723580	в машину амулет	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629553898	1112723580	в машину брелок на зеркало бусы	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629553898	1112723580	герб россии на зеркало деревянный в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
1629553898	1112723580	декоративная подвеска в авто на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629553898	1112723580	декоративная подвеска в машину	3.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
1629553898	1112723580	для гадания на песке	1.0	0.0	0.0	1	NO	NO	NO	YES	0	2	0	LOW	NO
1629553898	1112723580	дракон в авто	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629553898	1112723580	дух оберег	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
1629553898	1112723580	зеркало	7498.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
1629553898	1112723580	зеркалодля магии	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
1629553898	1112723580	игрушка лиса инь - ян	1.0	0.0	0.0	1	NO	NO	NO	YES	4	1	2	LOW	NO
1629553898	1112723580	инь ян	98.0	0.0	0.0	1	YES	NO	NO	NO	5	0	2	LOW	NO
1629553898	1112723580	инь ян конверт	0.0	0.0	0.0	2	NO	YES	NO	YES	5	1	2	MEDIUM	NO
